id,popularity,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,popularity_encoded,release_month,release_day_of_week,star_power
16523,0.786389999999999,101,312,6.3,2009,101640043.412495,101728259.855374,86793.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10,4,2522100233.507529
16538,1.022125,105,304,6.4,2009,41672417.799123,93139872.3523022,50636986.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3564296695.3109055
16558,0.508705,125,124,5.5,2009,79428291.0182116,60984026.0474972,-18146652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4222282914.5810184
16564,0.239048,103,41,6.8,2008,4051146.53523667,536825.529677281,-3469952.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,92100490.30936442
16577,0.595489,94,284,6.0,2009,66066028.2181219,44814179.6398324,-20908933.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,3,8526432915.376423
16614,0.480074,107,400,6.3,2009,9655804.12418705,17445880.2342843,7664377.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8302618761.985683
16617,0.333555,106,173,6.3,2004,31170025.794928,24415168.3504637,-5851171.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,4,508209985.58802485
16866,0.748763,91,354,5.7,2009,71148030.3887467,106666921.105575,34945765.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,3,12979498513.399452
16869,6.098027,153,3969,7.7,2009,71148030.3887467,324364937.762752,249131050.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,8,1,8268320076.610144
16871,1.398364,99,498,6.1,2009,30492013.0237486,92332504.8314594,60842646.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,6,1723600163.3785317
16873,0.564132,85,63,6.0,2007,4206674.33052618,6416278.39938986,2101046.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,3,3289257579.82228
16995,1.04373799999999,127,257,6.6,2009,60984026.0474972,89223892.8909091,27784194.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,8080595451.608639
16996,1.732516,102,765,6.0,2009,20328008.682499,138502321.763511,116267476.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2072673318.634651
17047,0.275919,100,80,5.3,2004,30015580.3951158,33269956.2049593,2818995.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,471826252.348191
17134,0.826039,108,130,5.9,2009,20328008.682499,17563730.8482207,-2719674.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,374894072.3372021
17332,0.447106,109,133,6.5,2009,60984026.0474972,32240382.3617121,-28279842.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10001917389.297052
17335,0.415099,108,67,5.5,2009,20328008.682499,75041189.6275929,53830340.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2409826334.2376704
17431,1.328218,97,1027,7.4,2009,5082002.17062476,9920173.94270469,4760104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,6,4,2178565679.6929398
17436,0.645064,98,29,4.3,2008,18230159.408565,387060.718989384,-17617826.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,2275024828.4921374
17578,2.2343,107,1448,6.6,2011,126021745.536891,360557976.788733,241940071.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,10,1,9320694807.17373
17654,3.744956,112,2141,7.1,2009,30492013.0237486,214277144.142453,180819611.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,8,2,2093255655.7244368
17813,0.143004,96,43,5.0,2003,35560579.3434758,18217562.7063402,-14631103.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1237455320.1637971
17927,0.285353,90,103,5.9,2009,20328008.682499,18904135.3471342,-1400898.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,663259194.8444885
17979,1.71488699999999,96,619,6.6,2009,203280086.82499,330567839.545335,125233863.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2,6635437316.189262
18126,0.549975,102,247,5.8,2009,35574015.1943733,158096289.101687,120545279.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,4,4,1199854477.6963596
18239,1.971027,130,1388,5.6,2009,50820021.7062476,721468940.530613,659827462.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,3,6,11766549223.416834
18240,1.895894,108,1084,6.7,2009,40656017.3649981,322580119.28882,277375031.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,7459744338.724766
18320,0.894268,105,201,6.9,2009,35574015.1943733,27859423.0789167,-7590111.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,2,5629140107.48529
18360,1.752134,105,1108,5.9,2009,152460065.118743,419881290.527696,263106170.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,2,11550658008.741234
18487,1.30199,106,551,6.1,2009,101640043.412495,152628915.657262,50166126.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,6,3,3503993372.257864
18501,1.267182,95,484,5.6,2009,50820021.7062476,41498145.780688,-9171460.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,9,3,3017994916.635659
18615,0.788266,122,33,6.3,2006,18172041.8592984,2467383.61861816,-14518911.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,8,2,8126881335.863506
18785,3.15306,100,4134,7.1,2009,35574015.1943733,466802856.532436,424270619.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6162123857.759113
18823,2.087252,106,1530,5.6,2010,125000000.0,232713139.0,107713139.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,3,15149952016.738855
18882,0.287286,97,15,3.9,2005,8374224.6724087,159668.550420592,-7357000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,850961197.7766658
18925,0.206454,111,41,6.8,2006,108166.915829157,11009586.725583,10078331.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,88513707.0912252
18947,0.967776,116,392,7.1,2009,50820021.7062476,36944919.8375141,-13651216.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,7406532473.815723
19585,1.324927,88,340,5.1,2009,152460065.118743,297620180.711931,142817841.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,7,1,5638843004.90573
19898,1.453639,108,406,6.2,2009,33541214.3261234,20983919.3254516,-12354673.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,9,1,2045090169.3348033
19899,1.232312,113,372,5.3,2009,71148030.3887467,174663169.978133,101844840.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,5,5550124366.456902
19901,0.966959,98,368,5.9,2009,20328008.682499,52259716.33077,31416464.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,4550656641.002258
19908,2.041804,88,2165,7.1,2009,23987050.2453489,104070645.115453,78791382.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10,2,7951072971.249027
19912,1.083957,82,472,5.5,2009,40656017.3649981,189220360.8994,146167139.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,2,946101804.497
19913,3.244139,95,1778,7.3,2009,7623003.25593715,61718613.198854,53222734.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,7,4,2948638751.4909134
19959,0.427479,89,755,5.7,2009,81312034.7299962,124452919.41713,42444772.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,3,6561529685.20142
19995,9.432768,162,8458,7.1,2009,240886902.887613,2827123750.41189,2544505847.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,12,3,19602922998.43658
20048,1.290519,104,445,6.0,2009,40656017.3649981,110109447.015147,68332743.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,4968031740.074166
20178,0.278321,99,67,6.3,2009,10164004.3412495,300600.428392455,-9704250.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3,2470207209.572398
20352,3.791881,95,4851,7.1,2010,69000000.0,543513985.0,474513985.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10768229905.963886
20453,0.816681,170,662,7.8,2009,9147603.90712458,71148030.3887467,61000000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12,2,355740151.94373345
20526,2.911727,125,2026,6.3,2010,170000000.0,400062763.0,230062763.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,12,4,4780818728.132765
20533,1.023117,80,252,4.4,2010,47000000.0,10539000.0,-36461000.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,6,4,8713198961.309711
20662,2.11831,140,844,6.1,2010,200000000.0,310669540.0,110669540.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,9902383181.850813
20697,0.196668,107,16,4.4,2000,30391010.7442353,15667085.2184201,-11627590.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1237555942.6001818
20764,0.086287,90,18,5.8,2008,2531966.58452291,108934.31754588,-2392441.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,12,2,221822655.37012264
20766,1.218657,111,600,6.7,2009,32524813.8919985,28088535.9991754,-4364695.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2,10029756554.822487
20829,0.604388,146,213,5.5,2009,76230032.5593715,62466935.9856777,-13541018.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7826668859.267889
20856,0.53923,86,146,5.1,2009,45738019.5356229,58830330.4460107,12881056.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,4,294151652.2300535
20943,1.860267,96,584,6.3,2009,38623216.4967482,208665898.200178,167298907.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,4,3381243034.9539657
21349,0.382872,114,42,5.9,1999,30108215.4716694,24418567.8150245,-4346385.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,4,5572428884.169494
21407,0.536017,88,172,6.2,2009,3455761.47602484,9598903.99508387,6044018.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,3,47994519.97541935
21755,0.499165,114,110,6.8,2008,20255732.6761833,5601483.85395292,-14469236.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,7057195933.233314
22074,0.576401,120,78,6.9,2009,20328008.682499,17722475.3172236,-2563491.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,598136893.9594094
22538,1.906739,112,1258,7.2,2010,60000000.0,47664559.0,-12335441.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,5580226272.994514
22717,0.278387,129,18,4.9,2009,76.2300325593715,136.197658172743,59.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,680.988290863715
22787,0.850476,101,114,5.2,2009,40656017.3649981,12406212.1581413,-27793972.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,9,2,1730694108.7775333
22794,1.849649,90,1116,6.4,2009,101640043.412495,246973582.329756,142988466.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,3,5587188255.280559
22804,0.90173,90,379,5.9,2009,11180404.7753744,69352690.137521,57233629.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,3,1194873110.7868571
22821,0.652939,118,151,5.9,2009,8131203.47299962,10803646.4788534,2629321.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,1257146307.9528027
22824,0.52916,98,244,5.6,2009,10164004.3412495,43027579.4159397,32333295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,4,1704973780.4605577
22825,1.535278,115,296,5.3,2009,30492013.0237486,33880215.3793176,3333531.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,9,3,6396762242.798931
22832,0.796760999999999,99,218,6.1,2009,40656017.3649981,61453955.7390135,20462347.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,1,1531529525.3454103
22881,2.367474,129,1078,7.1,2009,29475612.5896236,314279459.502642,280208309.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,7359908048.367924
22894,0.992107,100,376,5.0,2010,26000000.0,67918658.0,41918658.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3814894951.38377
22897,0.786159,121,225,6.2,2009,86394036.900621,222697050.060364,134103655.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,2,3597909049.7149286
22907,0.912689,107,248,6.1,2010,32000000.0,69055695.0,37055695.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,3,4431138681.603046
22947,0.598075,109,751,6.6,2009,25410010.8531238,166354259.053231,138670000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,5,6828373413.268208
22949,0.6642,88,124,5.2,2009,35574015.1943733,93731746.7187036,57219310.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,5439256929.745333
22954,0.756385,134,675,6.9,2009,60984026.0474972,124238661.189216,62233971.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12,3,7218527916.739505
22970,1.832955,95,1403,6.5,2012,28492328.4405673,63144774.2695279,36486080.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,3,4453019228.283614
22972,1.206958,115,445,6.3,2010,100000000.0,94882889.0,-5117111.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3,7452449094.386564
23047,1.11981,95,453,5.2,2011,38775921.7036588,85403967.5523087,48100000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4467391112.107201
23048,0.944055,101,550,5.9,2010,36000000.0,64572262.0,28572262.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,1591015758.7038422
23049,0.458932,95,56,5.7,2009,17278807.3801242,20790751.4065457,3455276.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,2248679744.006806
23168,1.614028,125,930,6.9,2010,37000000.0,154026136.0,117026136.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,9,2,5765153395.767934
23367,0.790326,111,75,5.5,2009,20328008.682499,5296450.46541992,-14789012.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,8,3,732236623.1057309
23398,1.080415,88,414,5.3,2009,76230032.5593715,450407693.460134,368140005.0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12,0,5711623795.822602
23437,1.074308,95,423,5.5,2010,35000000.0,115664037.0,80664037.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,4,4,1823910719.2638943
23629,1.972826,110,1007,5.9,2011,79490639.4925007,87044675.6781908,7792502.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,3,2121550769.8618703
23631,1.71986,105,753,6.2,2010,20000000.0,31327899.0,11327899.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,2,7805216255.426252
23706,1.085541,99,192,4.6,2009,15246006.5118743,40763290.2996165,25105542.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,9060706557.679775
23742,0.839106999999999,107,310,5.5,2010,30000000.0,55583804.0,25583804.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3703904175.4009604
23759,0.804348,97,198,5.7,2010,12000000.0,6814789.0,-5185211.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3623315021.4851975
23827,1.120442,86,714,6.1,2007,15775.0287394731,203346220.129588,193340800.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,9,4,1393652011.170732
23830,1.344701,90,150,6.1,2010,7000000.0,7644937.0,644937.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,7945515853.089356
24021,1.546212,124,1331,5.9,2010,68000000.0,698491347.0,630491347.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,6,2,12286571200.797962
24150,0.565345,105,131,5.2,2009,15246006.5118743,40067996.1726425,24421467.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,474597757.33268774
24428,7.637767,143,8903,7.3,2012,208943741.897494,1443191435.20607,1299557910.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,23331620668.76056
24684,0.60652,100,234,6.8,2009,7623003.25593715,26524851.7020946,18596852.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,2583190071.9049716
24803,1.14937,123,341,6.5,2009,40656017.3649981,131665019.420363,89540499.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3,5241458732.079755
24804,0.378522,90,102,7.4,2009,2947561.25896236,301420.663542793,-2603443.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1507103.3177139652
24982,0.253381,92,23,6.7,2003,15409584.3821728,20199441.5092478,4040871.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1103180400.617976
25188,0.369308,118,42,7.0,1971,7000753.38876852,156886883.442302,27833000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3453349931.240167
25195,1.2347,100,283,6.3,2010,19000000.0,29922472.0,10922472.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,3752140013.6995897
25643,0.908112,109,117,5.5,2009,18295207.8142491,36725611.115843,18133014.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9,4,5518809099.399032
25704,0.249295,89,63,5.1,2009,15246006.5118743,6510293.79867668,-8594755.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1716360942.4216127
25793,1.065548,110,205,6.8,2009,10164004.3412495,64691685.0923125,53647833.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,1160225201.9690778
26388,0.740867,94,458,6.5,2010,1987650.0,19152480.0,17164830.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,9,4,2436566620.3850355
26389,1.107689,92,432,6.1,2010,52000000.0,52615806.0,615806.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,1575393055.3810096
26428,0.661609,127,238,6.6,2009,71148030.3887467,39681802.6308915,-30958495.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,3326666876.55249
27022,2.053855,109,871,5.8,2010,150000000.0,215283742.0,65283742.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,7,1,8101879780.348603
27205,9.363643,148,9767,7.9,2010,160000000.0,825500000.0,665500000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,7,2,12603062742.656641
27573,1.255298,110,553,5.5,2010,40000000.0,136000000.0,96000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4507491825.976915
27576,2.586787,100,1433,6.2,2010,110000000.0,293329073.0,183329073.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,7,2,6699977468.518156
27578,3.74884,103,2025,5.9,2010,80000000.0,274470394.0,194470394.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,1,5738595540.7798395
27581,1.419224,107,951,6.1,2010,100000000.0,170432927.0,70432927.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,13954457367.650322
27582,3.186679,93,678,6.3,2011,38775921.7036588,49507940.3393668,11070807.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,4559905153.714287
28089,0.471747,113,61,6.9,2009,6606602.82181219,1546210.34081736,-4978739.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,4,3767588926.240557
28355,0.999299,109,298,6.0,2009,27442811.7213737,29475612.5896236,2000000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,8,3,2363263938.424996
29426,0.394989,90,35,4.6,2009,4065601.73649981,145539.394562786,-3856809.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,2,122515799.86665772
29963,0.492366,119,65,6.3,2009,8639403.6900621,4512873.82953867,-4059945.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,3,1167670613.7200122
31261,0.332904,93,19,7.2,2010,100000.0,1000000.0,900000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1000000.0
31723,0.534693,92,11,4.5,2009,3049201.30237486,18393.7986563592,-2981903.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,481142666.73175883
31867,1.348633,111,375,6.1,2010,32000000.0,18409891.0,-13590109.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,3,4438186630.028482
32823,1.047978,109,359,5.9,2010,40000000.0,90029656.0,50029656.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,5964720966.739483
32856,1.145806,125,675,5.6,2010,52000000.0,216485654.0,164485654.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,5996336006.676121
32985,0.395616,104,230,5.5,2009,45738019.5356229,7938087.39051588,-37190000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,2,3226702340.1816587
33870,0.166371,117,16,6.7,2009,25410010.8531238,21059258.9912307,-4280549.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,506160046.3865105
33909,0.535535,133,325,5.8,2010,70000000.0,134748021.0,64748021.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7542861076.602582
34016,0.61643,104,318,5.9,2010,20000000.0,49779728.0,29779728.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2374304304.5362625
34544,1.730679,117,1162,6.2,2010,110000000.0,177238796.0,67238796.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,3,9851918415.989426
34806,1.202845,106,290,5.7,2010,35000000.0,77477008.0,42477008.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,4,1471983075.8469608
34813,1.065023,97,298,6.2,2010,25000000.0,23580000.0,-1420000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,4,8750001059.375702
35019,0.981468,109,228,6.0,2010,35000000.0,93246388.0,58246388.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,10992146363.570007
35056,1.618371,97,781,5.9,2010,55000000.0,152263880.0,97263880.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,6943360752.140081
35169,0.302377,92,75,4.7,2010,35000000.0,39340177.0,4340177.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2335383182.1094794
35791,0.131526,97,882,5.8,2010,60000000.0,296221663.0,236221663.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,3,2505493175.5987854
36047,0.015997,105,12,5.2,2000,18994381.715147,6606876.57400109,-9782502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,33034382.870005447
36419,1.075405,104,130,5.2,2009,4573801.95356229,3665541.44362606,-893605.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,11,5,6047673108.882263
36557,3.78958,144,2738,7.1,2006,162250373.743735,647969539.331167,449045960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,1,10450570348.418451
36586,1.778527,117,961,6.1,2002,65462115.2555095,187912677.417485,101010032.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,3,4,3152610876.9782786
36643,2.129874,128,509,6.0,1999,176722134.290233,473657733.210055,226832400.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,0,5142052735.423012
36647,2.729745,120,1263,6.3,1998,60196296.1085234,175483613.698697,86183530.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,4,2124066574.6879337
36648,1.792138,123,800,5.7,2004,75038950.9877896,148814206.789801,63905366.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,12,2,4952365344.387541
36670,1.774018,134,183,5.8,1983,78815231.9192932,350289919.641303,124000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,4,9635996379.547674
36685,1.40994699999999,100,332,7.1,1975,4862185.40647464,457419488.2874,111692319.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,8,3,2915167176.657572
36691,0.520419,90,42,5.7,2009,15246006.5118743,5107190.60618325,-9975218.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,3815903058.943342
37430,1.054256,113,382,5.2,2011,87245823.8332325,47301797.8456097,-41204979.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,2,4440772328.178254
37495,0.240403,101,262,7.0,2010,967686.0,4270000.0,3302314.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,56993660.2684612
37686,2.026717,112,1527,6.6,2011,48469902.1295736,252136540.683697,210095987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,6,2,2701425737.448178
